order_received_at_local,provider_name,country,kitchen_id,brand,Total orders,# In Full noi,date
7.0,rappi,MEX,10 SAN JERONIMO,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,ubereats,MEX,19 LA CALMA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,52 MANACAR,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,20 ESMERALDA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,10 SAN JERONIMO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,01 DOCTORES,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,25 TABACHINES,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,40 JARDINES DEL VALL,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,05 COAPA,Avocalia Desayunos,1.0,1.0,46300.0
7.0,rappi,MEX,22 SAN NICOLAS,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,ubereats,MEX,13 TEC,Pozórale,1.0,1.0,46300.0
7.0,rappi,MEX,17 CUMBRES,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,ubereats,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,rappi,MEX,37 CANEK,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,ubereats,MEX,37 CANEK,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,13 TEC,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,didi,MEX,01 DOCTORES,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,rappi,MEX,25 TABACHINES,The Breakfast Club,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,05 COAPA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,05 COAPA,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,34 TLAQUEPAQUE,The Wrap Company MX,1.0,1.0,46300.0
7.0,ubereats,MEX,02 SAN ANGEL,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,19 LA CALMA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,05 COAPA,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,34 TLAQUEPAQUE,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,ubereats,MEX,05 COAPA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,22 SAN NICOLAS,Brunch & Munch,1.0,1.0,46300.0
7.0,didi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,16 PEDREGAL,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,30 LINCOLN,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,didi,MEX,03 POLANCO,The Wrap Company MX,1.0,1.0,46300.0
7.0,rappi,MEX,05 COAPA,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,31 MONTEJO,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,didi,MEX,05 COAPA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,didi,MEX,30 LINCOLN,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,41 VOLCANES,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,19 LA CALMA,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,38 SALTILLO CENTRO,Órale Desayunos,1.0,1.0,46300.0
7.0,rappi,MEX,28 CARRETERA NACIONA,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,20 ESMERALDA,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,06 SATELITE,Brunch & Munch,1.0,1.0,46300.0
7.0,didi,MEX,24 METEPEC,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,didi,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,19 LA CALMA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,10 SAN JERONIMO,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,28 CARRETERA NACIONA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,didi,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,06 SATELITE,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,10 SAN JERONIMO,Avocalia Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,40 JARDINES DEL VALL,The Breakfast Club,1.0,1.0,46300.0
7.0,rappi,MEX,19 LA CALMA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,15 LINDAVISTA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,41 VOLCANES,Freshlab,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,The Breakfast Club,1.0,1.0,46300.0
7.0,ubereats,MEX,34 TLAQUEPAQUE,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,ubereats,MEX,25 TABACHINES,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,31 MONTEJO,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,26 CIUDAD JUDICIAL,Órale Chilaquiles,1.0,1.0,46300.0
7.0,didi,MEX,17 CUMBRES,Pozórale,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,ubereats,MEX,22 SAN NICOLAS,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,31 MONTEJO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,17 CUMBRES,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,31 MONTEJO,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,34 TLAQUEPAQUE,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,40 JARDINES DEL VALL,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,21 SANTA TERESITA,The Egg Spot,1.0,1.0,46300.0
7.0,rappi,MEX,02 SAN ANGEL,Brunch & Munch,1.0,1.0,46300.0
7.0,didi,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,05 COAPA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,40 JARDINES DEL VALL,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,19 LA CALMA,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,28 CARRETERA NACIONA,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,17 CUMBRES,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,17 CUMBRES,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,rappi,MEX,05 COAPA,Brunch & Munch,1.0,0.0,46300.0
7.0,ubereats,MEX,31 MONTEJO,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,rappi,MEX,11 AZCAPOTZALCO,Avocalia Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
7.0,didi,MEX,02 SAN ANGEL,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
7.0,rappi,MEX,01 DOCTORES,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,24 METEPEC,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,52 MANACAR,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,didi,MEX,01 DOCTORES,The Wrap Company MX,1.0,1.0,46300.0
7.0,ubereats,MEX,22 SAN NICOLAS,Brunch & Munch,1.0,0.0,46300.0
7.0,rappi,MEX,03 POLANCO,Órale Chilaquiles,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,Chemaquiles,1.0,1.0,46300.0
7.0,ubereats,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
7.0,didi,MEX,21 SANTA TERESITA,Desayunos de la Abuela,1.0,1.0,46300.0
7.0,ubereats,MEX,23 SANTA CATARINA,The Breakfast Club,1.0,1.0,46300.0
7.0,ubereats,MEX,09 CHURUBUSCO,Eggy by Chef Eva,1.0,1.0,46300.0
7.0,ubereats,MEX,04 SANTA FE,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,15 LINDAVISTA,LA PANQUEQUERIA,1.0,1.0,46300.0
7.0,rappi,MEX,31 MONTEJO,Brunch & Munch,1.0,0.0,46300.0
7.0,rappi,MEX,05 COAPA,The Breakfast Club,1.0,1.0,46300.0
7.0,ubereats,MEX,21 SANTA TERESITA,Órale Desayunos,1.0,1.0,46300.0
7.0,ubereats,MEX,10 SAN JERONIMO,The Breakfast Club,1.0,1.0,46300.0
7.0,ubereats,MEX,25 TABACHINES,Órale Chilaquiles,1.0,1.0,46300.0
7.0,ubereats,MEX,20 ESMERALDA,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
7.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,22 SAN NICOLAS,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,06 SATELITE,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,didi,MEX,19 LA CALMA,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,23 SANTA CATARINA,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,11 AZCAPOTZALCO,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,19 LA CALMA,Brunch & Munch,1.0,0.0,46300.0
8.0,ubereats,MEX,14 JARDINES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,28 CARRETERA NACIONA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,30 LINCOLN,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,14 JARDINES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,41 VOLCANES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,15 LINDAVISTA,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,rappi,MEX,31 MONTEJO,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,31 MONTEJO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,15 LINDAVISTA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,01 DOCTORES,The Breakfast Club,1.0,1.0,46300.0
8.0,rappi,MEX,30 LINCOLN,Chemaquiles,1.0,1.0,46300.0
8.0,rappi,MEX,30 LINCOLN,The Breakfast Club,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,didi,MEX,06 SATELITE,The Wrap Company MX,1.0,1.0,46300.0
8.0,ubereats,MEX,02 SAN ANGEL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,27 IZTAPALAPA,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,03 POLANCO,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Chemaquiles,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,09 CHURUBUSCO,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,02 SAN ANGEL,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,45 ESTADIO,Foodhub,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,26 CIUDAD JUDICIAL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,24 METEPEC,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,rappi,MEX,31 MONTEJO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,25 TABACHINES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,15 LINDAVISTA,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,03 POLANCO,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,06 SATELITE,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,02 SAN ANGEL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,rappi,MEX,41 VOLCANES,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,19 LA CALMA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,12 DEL VALLE,The Wrap Company MX,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,34 TLAQUEPAQUE,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,15 LINDAVISTA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,09 CHURUBUSCO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,41 VOLCANES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,The Breakfast Club,1.0,1.0,46300.0
8.0,ubereats,MEX,10 SAN JERONIMO,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,09 CHURUBUSCO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,03 POLANCO,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,rappi,MEX,13 TEC,The Breakfast Club,1.0,1.0,46300.0
8.0,rappi,MEX,14 JARDINES,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,14 JARDINES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,04 SANTA FE,The Egg Spot,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,0.0,46300.0
8.0,didi,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,22 SAN NICOLAS,The Egg Spot,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,04 SANTA FE,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,34 TLAQUEPAQUE,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,19 LA CALMA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,06 SATELITE,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,11 AZCAPOTZALCO,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,34 TLAQUEPAQUE,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,21 SANTA TERESITA,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,09 CHURUBUSCO,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,02 SAN ANGEL,Desayunos de la Abuela,1.0,0.0,46300.0
8.0,ubereats,MEX,19 LA CALMA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,22 SAN NICOLAS,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,21 SANTA TERESITA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,25 TABACHINES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,25 TABACHINES,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,didi,MEX,38 SALTILLO CENTRO,The Wrap Company MX,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,22 SAN NICOLAS,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,37 CANEK,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,22 SAN NICOLAS,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,34 TLAQUEPAQUE,The Breakfast Club,1.0,1.0,46300.0
8.0,ubereats,MEX,27 IZTAPALAPA,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,38 SALTILLO CENTRO,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,38 SALTILLO CENTRO,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,23 SANTA CATARINA,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,51 SAMARA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,28 CARRETERA NACIONA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,26 CIUDAD JUDICIAL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,23 SANTA CATARINA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,02 SAN ANGEL,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,41 VOLCANES,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,17 CUMBRES,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,30 LINCOLN,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,rappi,MEX,17 CUMBRES,Órale Chilaquiles,1.0,1.0,46300.0
8.0,ubereats,MEX,23 SANTA CATARINA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,34 TLAQUEPAQUE,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,21 SANTA TERESITA,The Wrap Company MX,1.0,1.0,46300.0
8.0,ubereats,MEX,24 METEPEC,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,13 TEC,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,05 COAPA,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,17 CUMBRES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,didi,MEX,37 CANEK,Foodhub,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,didi,MEX,13 TEC,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,26 CIUDAD JUDICIAL,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,rappi,MEX,17 CUMBRES,Freshlab,1.0,1.0,46300.0
8.0,ubereats,MEX,13 TEC,The Breakfast Club,1.0,1.0,46300.0
8.0,ubereats,MEX,20 ESMERALDA,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,The Breakfast Club,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,didi,MEX,52 MANACAR,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,20 ESMERALDA,Chemaquiles,1.0,1.0,46300.0
8.0,ubereats,MEX,26 CIUDAD JUDICIAL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,45 ESTADIO,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,23 SANTA CATARINA,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,22 SAN NICOLAS,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,02 SAN ANGEL,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,23 SANTA CATARINA,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,01 DOCTORES,Órale Desayunos,1.0,1.0,46300.0
8.0,didi,MEX,13 TEC,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,09 CHURUBUSCO,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,06 SATELITE,Foodhub,1.0,1.0,46300.0
8.0,didi,MEX,34 TLAQUEPAQUE,The Wrap Company MX,1.0,1.0,46300.0
8.0,ubereats,MEX,20 ESMERALDA,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,17 CUMBRES,Brunch & Munch,1.0,0.0,46300.0
8.0,rappi,MEX,12 DEL VALLE,Órale Chilaquiles,1.0,1.0,46300.0
8.0,ubereats,MEX,12 DEL VALLE,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,41 VOLCANES,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,ubereats,MEX,24 METEPEC,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,21 SANTA TERESITA,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,26 CIUDAD JUDICIAL,Pozórale,1.0,1.0,46300.0
8.0,rappi,MEX,17 CUMBRES,Órale Desayunos,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Eggy by Chef Eva,1.0,1.0,46300.0
8.0,ubereats,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,16 PEDREGAL,Avocalia Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,40 JARDINES DEL VALL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,01 DOCTORES,LA PANQUEQUERIA,1.0,0.0,46300.0
8.0,ubereats,MEX,03 POLANCO,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,ubereats,MEX,04 SANTA FE,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,51 SAMARA,Desayunos de la Abuela,1.0,0.0,46300.0
8.0,didi,MEX,25 TABACHINES,LA PANQUEQUERIA,1.0,1.0,46300.0
8.0,didi,MEX,02 SAN ANGEL,Brunch & Munch,1.0,1.0,46300.0
8.0,ubereats,MEX,40 JARDINES DEL VALL,Órale Desayunos,1.0,1.0,46300.0
8.0,rappi,MEX,37 CANEK,Brunch & Munch,1.0,1.0,46300.0
8.0,rappi,MEX,31 MONTEJO,Desayunos de la Abuela,1.0,1.0,46300.0
8.0,rappi,MEX,41 VOLCANES,Brunch & Munch,1.0,1.0,46300.0
